id,categoria,fecha,numero,temas,estado,alcance,texto,archivo,observaciones,modifica_a,cita_a,publicado
128,ordenanza,2004-12-13,261/04,,,particular,"VISTO:
            La nota presentada por el Sr Oscar A. Disnardo el 09-12-04 bajo N° 1.246, y;
 
CONSIDERANDO:
                                 Que solicita permiso para hacer uso el espacio público para ubicar el castillo inflable en la esquina de las calles Roca y Perito Moreno;
                                 Que dicho permiso es solamente por la temporada estival desde el 15 de diciembre de 2004 al 15 de marzo de 2005;
                                 Que posee el pilar de luz para instalar y hacerse cargo del consumo de energía, como así también Seguro de Vida para cubrir a los niños que disfruten de ese entretenimiento;
                                Que nada obsta para acceder a lo solicitado debiendo el solicitante obtener la Habilitación Comercial correspondiente y abonar la Tasa de Inspección, Seguridad e Higiene;
                               Que el concejo Deliberante en Sesión del día 13-12-04, Acta 1.279, aprobó el dictado de la presente;
 
POR ELLO:
Y en uso de las facultades que le son propias;
 
EL CONCEJO DELIBERANTE DE EL BOLSON
SANCIONA CON FUERZA DE
ORDENANZA
 
 
ARTICULO 1°: AUTORIZASE al Poder Ejecutivo Municipal a firmar un convenio con el Sr Oscar A.Disnardo, DNI 10.737.737, para la instalación de un castillo inflable en el sector público ubicado entre las calles Perito Moreno y Roca al Oeste de la manzana G-177.-
 
ARTICULO 2do: DETERMINASE que el plazo de dicha autorización corresponde desde el 15 de diciembre 2004 hasta el 15 de marzo de 2005, debiendo abonar lo correspondiente a Habilitación Comercial y tasa por Inspección, Seguridad e Higiene.- 
 
ARTICULO 3°: REGISTRESE, comuníquese al poder ejecutivo Municipal, cumplido, archívese.-
 
 
Dada en la Sala de Sesiones del Concejo Deliberante de el Bolsón, Departamento Bariloche, Provincia de Río Negro, a los trece días del mes de diciembre del año 2004.-
 
ORDENANZA N° 261/04",121,,,,1
127,ordenanza,2004-12-13,260/04,18,,,"VISTO:
            La necesidad de crear un fondo de desarrollo turístico para procurar con el crecimiento de esta actividad en la Localidad y;

CONSIDERANDO:
                                Que esta actividad de servicio necesita de la presencia gubernamental para que la acompañe en el desarrollo y crecimiento a través de políticas de Estado.
                                Que como antecedente se puede mencionar que la Municipalidad de El Bolsón implementó una fuente de financiamiento especifico denominada ""Fondo de Promoción Turística"" en el año 1986 dejado sin efecto en 1998.
                                Que un gobierno consciente de la necesidad de llevar adelante el desarrollo humano y económico de la comunidad por la cual y para  la cual existe, debe avanzar en la búsqueda de nuevas formas de financiar aquello que es imprescindible, sin afectar las otras actividades municipales, ya que de nada serviría restarle aportes al deporte, la obra pública o la acción comunitaria, que atienden necesidades perentorias  para volcarlos hacia actividades económicas.
                                Que la presente norma busca crear un sistema formal a través de un fondo afectado, basado tanto en aportes voluntarios como de otras fuentes, efectuados por personas, empresas, entidades e instituciones, sean de carácter privado o público destinados a financiar acciones vinculadas con el desarrollo turístico local.
                               Que el concejo Deliberante en Sesión del día 13-12-04, Acta 1.279, aprobó el dictado de la presente;

POR ELLO:
Y en uso de las facultades que le son propias;
EL CONCEJO DELIBERANTE E EL BOLSON 
SANCIONA CON FUERZA DE 
ORDENANZA

ARTICULO 1º: CRÉASE el Fondo de Desarrollo Turístico, el que tiene el carácter de Fondo Afectado.

ARTICULO 2º:   El Fondo de Desarrollo Turístico se constituye con:
a) Los aportes de las empresas, personas, instituciones o entidades, públicas o privadas, que para tal fin realicen.
b) Las partidas que le asigne el Presupuesto Municipal.
c) Los ingresos por derechos, aranceles y otros conceptos que, en el instrumento de su creación, se establezca que deben ser utilizados exclusivamente para el desarrollo turístico.
d) El 3% de los Recursos Corrientes de Jurisdicción Municipal ( Partida Presupuestaria 01.01.01).
e) Cualquier otra suma de dinero o bienes que ingresen al patrimonio municipal afectados a esta actividad.




///

ARTICULO 3º:  El poder Ejecutivo Municipal procederá a administrar este Fondo asegurando claridad y fácil comprensión de sus ingresos y usos, procediendo a su registro contable y administración de forma tal que se garantice esta transparencia de uso.
A tal efecto, queda obligado a publicitar, en medios locales y de manera trimestral, el cuadro de origen y aplicación del dinero que se administre a través de este Fondo.

ARTICULO 4º: El Fondo de Desarrollo Turístico se utilizará exclusivamente en acciones de fomento al desarrollo de actividades, aprovechamiento de recursos, apoyo a emprendimientos, diseño y/o desarrollo de ofertas, acciones de marketing y similares que hagan a la actividad turística de El Bolsón.

ARTICULO 5º: A los efectos de esta Ordenanza se consideran actividades turísticas   aquellas que tienen como objetivo principal la atención de necesidades, deseos o requerimientos de los turistas. En tal sentido, se seguirá como norma general el nomenclador propuesto por la Organización Mundial de Turismo para el cálculo de la Cuenta Satelital de Turismo, con el agregado de cuestiones propias de esta localidad.
En términos generales, se consideran turísticas a las actividades que proveen los siguientes bienes y servicios:
* Establecimientos Gastronómicos Rurales
* Alojamientos
* Servicios de Comida y Bebida
* Servicios de Transportes de larga y media distancia
* Servicios asociados a la movilidad de los turistas, tales como alquiler de autos, transportes locales, transportes en excursiones y similares.
* Servicios de agencias de viajes y/o turismo.
* Servicios culturales, recreativos y/o de entretenimiento que constituyan atracciones para los turistas.
* Producción de artesanías, souvenirs, merchandising y otros elementos que puedan ser de interés de los turistas como expresiones de las actividades, cultura, paisajes, producciones y quehaceres propios del lugar.

ARTICULO 6º: El Presupuesto Anual deberá contener una partida especial que muestre las expectativas de ingresos y plan de usos de los fondos que constituyan el Fondo creado por esta Ordenanza.

ARTUCULO 7º: Autorícese al Poder Ejecutivo a prorratear entre todos los contribuyentes de las Tasas de Servicios Municipales y Seguridad e Higiene, el monto que surja de la aplicación del inc. d) del art. 2, en función de los beneficios directos e indirectos que reciban del Fondo creado por la presente ordenanza.

///

ARTICULO 8º: Quienes decidan afectuar aportes voluntarios indicarán, si así lo desean, el destino específico del mismo, pudiendo solicitar en su caso y como única contraprestación, la mención de su nombre, marca, denominación, razón social o elemento identificatorio.
En todos los casos esta contraprestación debe guardar relación con el costo de la actividad, acción, tarea o hecho logrado merced a dicho aporte, y en tamaño, formato u ocupación de espacio que no desvirtúe la razón de su realización.

ARTICULO 9º: En caso que el aportante decida que su aporte sea anónimo, no podrá existir contraprestación alguna hacia quien así decida actuar.
El poder Ejecutivo respetará esta decisión de anonimato, dando cuenta en el informe indicado en la segunda parte del art. 3 . El monto ingresado sin mencionar nombre del aportante.

ARTICULO 10º:  El Poder Ejecutivo procederá a reglamentar esta Ordenanza, asegurando igualdad de oportunidades a la vez que un tratamiento equivalente en función de los aportes voluntarios que se reciban.

ARTICULO 11º: El Poder Ejecutivo procederá, en el plazo máximo de 360 días corridos de promulgada la presente, a invitar a las Entidades e Instituciones de carácter privado que tengan o pudieren tener relación con el desarrollo turístico local, a conformar un órgano de fijación de políticas en la materia.
La creación de dicho órgano deberá ser formalizada por intermedio de una Ordenanza específica.

ARTICULO 12º: El Poder Ejecutivo podrá avanzar, en conjunto con las Entidades e Instituciones de carácter privado que acepten conformar un órgano de fijación de políticas turísticas, hacia la conformación de un órgano mixto de administración del Fondo de Desarrollo Turístico.
La creación de dicho órgano deberá ser formalizada por intermedio de una Ordenanza específica.

ARTICULO 13º: REGISTRESE, comuníquese al poder ejecutivo Municipal, cumplido, archívese.-
 
 
Dada en la Sala de Sesiones del Concejo Deliberante de el Bolsón, Departamento Bariloche, Provincia de Río Negro, a los trece días del mes de diciembre del año 2004.-
 
ORDENANZA N° 260/04.-",120,,,,1
126,ordenanza,2004-12-13,259/04,9,,,"VISTO:
            La nota presentada por el Sr Luis M. Bonnettini en su carácter de apoderado del Sr  Ubaldo Bernabé Bonnettini, el 09-12-04 bajo N° 1.249, y el Expte. 048/86 de la Parcela 20-1-J-613-02, y;
 
CONSIDERANDO:
                                Que por la nota de referencia se solicita la adjudicación en venta de la Parcela 20-1-J-613-02, ofreciendo en pago la suma de seis mil Pesos ($ 6.000.-) al contado efectivo;
                               Que según consta en el Expte. 048/86 dicha parcela ha sido caducada a los señores Hugo Díaz y Leopoldo Díaz mediante Resolución 080/03 por existir deudas para con el Municipio y encontrarse la parcela baldía por falta de cumplimiento a la Ordenanza 108/92;
                              Que por Resolución 089/03 del 09-06-03, el Concejo Deliberante deniega la nota presentada por el Sr Hugo Díaz para que se le adjudique nuevamente la Parcela J-613-02, caducada por Resolución 080/03.-
                             Que por Ordenanza 217/03 se adjudica en venta la Parcela J-613-02 siendo caducada posteriormente dicha adjudicación por Ordenanza 162/04 del 23-08-04, retornando al dominio de la Municipalidad de el Bolsón;
                            Que por lo expuesto precedentemente la Parcela de referencia se encuentra en condiciones de ser adjudicada en venta libre de deudas, de ocupantes y de bienes muebles por accesión y que estuvieren adheridos al suelo, condición ésta requerida en la solicitud de compra del interesado;
                          Que el Concejo Deliberante en sesión del día 13-12-04, Acta 1.279, aprobó el dictado de la presente;
 
POR ELLO:
Y  en uso de las facultades que le son propias;
 
EL CONCEJO DELIBERANTE DE EL BOLSON
SANCIONA CON FUERZA DE
ORDENANZA
 
 
ARTICULO 1°: ADJUDICASE en venta al Sr Ubaldo Bernabé Bonnettini, L.E. 7.371.580, argentino, divorciado, la Parcela 20-1-J-613-02 de la planta urbana de El Bolsón R.N., que consta de una superficie de 750 metros cuadrados (750 m2).-
 
 
 
 



///

ARTICULO 2°:  La presente venta la efectúa la Municipalidad de El Bolsón entregando la Parcela J-613-02 al adjudicatario libre de deudas, de ocupantes, con acceso a la misma sin empleo de la fuerza, y de bienes muebles por accesión y que estuvieren adheridos al suelo.-
 
ARTICULO 3°: FIJASE el valor de la tierra en seis mil Pesos ($ 6.000.-), importe que será abonado al contado y en efectivo al momento de la entrega de la posesión de la Parcela J-613-02 al adjudicatario.-
 
ARTICULO 4°: Por el área correspondiente del Poder Ejecutivo Municipal, procédase a notificar al adjudicatario de la Ordenanza 108/92 y sus modificatorias.-
 
ARTICULO 5°: REGISTRESE, comuníquese al Poder ejecutivo Municipal, cumplido, archívese.-
 
 
Dada en la Sala de Sesiones del Concejo Deliberante de el Bolsón, Departamento Bariloche, Provincia de Río Negro, a los trece días del mes de diciembre del año 2004.-
 
 
ORDENANZA  N°     259 /04.-",119,,,,1
125,ordenanza,2004-12-13,258/04,4,,particular,"VISTO:
            La Ordenanza 006/87, y;
 
CONSIDERANDO:
                                 Que el adjudicatario no cumplió con ninguno de los requisitos exigidos por las Ordenanzas en vigencia;
                                 Que dada la Emergencia Habitacional establecida por el Concejo Deliberante se hace imprescindible sanear la situación de las parcelas de dominio privado de la Municipalidad de El Bolsón;
                                Que el Concejo Deliberante en sesión del día 13-12-04, según Acta 1.279, aprobó el dictado de la presente;
 
POR ELLO:
Y en uso de las facultades que le son propias;
 
EL CONCEJO DELIBERANTE DE EL BOLSON
SANCIONA CON FUERZA DE
ORDENANZA
 
 
ARTICULO 1°: CADUCASE la adjudicación de la Parcela 20-1-J-043-04b otorgada por la Ordenanza 006/87.-
 
ARTICULO 2do: NOTIFIQUESE a la Junta Vecinal Villa Turismo de la presente Ordenanza.-
 
ARTICULO 3°: REGISTRESE, comuníquese al Poder Ejecutivo Municipal, cumplido, archívese.-
 
 
Dada en la Sala de sesiones del Concejo Deliberante de el Bolsón, Departamento Bariloche, Provincia de Río Negro, a los trece días del mes de diciembre del año 2004.-
 
 
ORDENANZA N°       258 /04.-",118,,,,1
124,ordenanza,2004-12-13,257/04,,,general,"VISTO: 
            La necesidad de contar con seguridad interna y externa en los locales bailables, y;
 
CONSIDERANDO:
                               Que es nuestra responsabilidad velar por la seguridad de los vecinos;   
                               Que la seguridad debe ser ejercida por personas preparadas para tal fin;
                               Que se debe prever en caso de cortes de luz, evacuar el local con seguridad y garantía a las personas que allí se encuentren, teniendo en cuenta que también asisten menores de edad; 
                               Que el Concejo Deliberante en Sesión del día 13-12-04, Acta 1.279, aprobó el dictado de la presente;
 
POR ELLO:

Y en uso de las facultades que le son propias;
EL CONCEJO DELIBERANTE DE EL BOLSON
SANCIONA CON FUERZA DE
ORDENANZA
 
ARTICULO 1°: OBLIGUESE a los propietarios de locales bailables habilitados por la Municipalidad de El Bolsón a contratar seguridad interna y externa en sus respectivos locales.- 
 
ARTICULO 2°: ENTIENDASE como seguridad interna y externa personal habilitado para tal fin. En el caso de seguridad externa los propietarios de locales bailables deben contratar personal de la Unidad 12 de Policía de Río Negro para controlar las calles que rodean estos locales durante el tiempo de funcionamiento.- 
 
ARTICULO 3°: INCORPORAR al local bailable generador de energía acorde al consumo del local.-

ARTICULO 4°: HAGASE extensivo al gimnasio municipal y polideportivo de la localidad.-
 









///

ARTICULO 5°: FIJASE un plazo de treinta (30) días, a partir de la promulgación de la presente, para implementar la seguridad e instalar el generador de energía.-
 
ARTICULO 6°: REGISTRESE, comuníquese al Poder Ejecutivo Municipal, cumplido, archívese.-
  
Dada en la Sala de Sesiones del Concejo Deliberante de El bolsón, Departamento Bariloche, Provincia de río Negro, a los trece días del mes de diciembre del año 2004.-


ORDENANZA  N°   257   /04.-",116,,,,1
123,ordenanza,2004-12-13,256/04,17,,,"VISTO:
             La necesidad de construcción de carteles indicativos de nombre de calles y sentido de circulación, y;

CONSIDERANDO:
                               Que conforme el Artículo 99 Inc. 3) el Concejo Deliberante  instituyen el régimen de contrataciones en general y de obras públicas, asegurándose el mecanismo de la compulsa mediante licitación o concurso;
                               Que el objetivo general es facilitar la orientación dentro del ejido urbano mediante una precisa realización ;
                               Que el Concejo Deliberante en Sesión del día 13-12-04, Acta 1.279, aprobó el dictado de la presente;


POR ELLO:
Y en uso de las facultades que le son propias;
EL CONCEJO DELIBERANTE DE EL BOLSON
SANCIONA CON FUERZA DE
ORDENANZA

ARTICULO 1°: LLAMESE a Licitación Pública Nro.  003  /04 para la construcción de carteles indicativos de nombres de calles y sentido de circulación, conforme el Pliego de Bases y Condiciones que como Anexo I forma parte de la presente.-

ARTICULO 2°: FIJASE el valor del Pliego de bases y Condiciones en la suma de Cincuenta Pesos ($ 50.-), el que podrá ser adquirido en la Sección Recaudaciones de la Municipalidad de El Bolsón.-

ARTICULO 3°: DESIGNASE como integrantes de la Comisión de Preadjudicación a los cinco (5) miembros del Concejo Deliberante, al Secretario de Gobierno y al Director de Obras y Servicios Públicos, quienes serán los responsables de la evaluación de las ofertas recibidas, debiendo elevar su Dictamen dentro de los cinco (5) días corridos desde la fecha de apertura de sobres.-
 
ARTICULO 4°: FIJASE el día  04  de Febrero de 2005, a la hora 13:00 como fecha de apertura de los sobres conteniendo las ofertas del presente llamado.- El lugar de la apertura de sobres será en la sede del Concejo Deliberante y los interesados podrán presentar sus sobres hasta la hora 12,30 de la fecha indicada para la apertura en Mesa de Entradas del Poder Ejecutivo Municipal.-






///

ARTICULO 5°: ENCOMIENDASE al Poder Ejecutivo Municipal la difusión oral y escrita del presente Llamado a Licitación.-

ARTICULO 6°: Regístrese, Comuníquese al Poder Ejecutivo Municipal, Cumplido, Archívese.-


Dada en la Sala de Sesiones del Concejo Deliberante de El Bolsón, Departamento Bariloche, Provincia de Río Negro, al  trece días del mes de diciembre del año 2004.-


O R D E N A N Z A     N°      256/04.-",115,,,,1
122,ordenanza,2004-12-13,255/04,10,,,"VISTO:
La Carta Orgánica Municipal; La Ordenanza de Administración Financiera N°: 120/00; y la Ordenanza N°:   263/03  por lo cual se aprueba el  Presupuesto Anual de Ingresos y Egresos para el Ejercicio Fiscal 2004, y;

CONSIDERANDO:
                                Que dado el cambio de sistema de registración  contable se ha demorado el cierre de las ultimas tres ( 3) Ejecuciones Presupuestarias, puesto que se han llevado registraciones paralelas hasta tanto se perfeccionara el manejo técnico del programa PGM V6.
                                 Que a causa de lo antes dicho es que saltan en  diciembre las modificaciones que hubieran sido necesarias en los meses de Octubre y noviembre que hasta tanto no se concilio no se confirmaron.
                   Que igualmente se pudo seguir registrando toda vez que el total presupuestado  autorizado  cubría los compromisos realizado
                                  Que se debe seguir trabando en el presupuesto  hasta ultimo momento del mes de diciembre al efecto de cerrar las ejecuciones mensuales  y la correspondiente anual.
                   Que  en virtud de este trabajo se necesitara modificaciones  presupuestarias  que debiendo efectivizarse a través de Ordenanzas en tiempos en que el Concejo Deliberante estará de receso.
                   Que dichas modificaciones  deben realizarse  indefectiblemente durante el mes de diciembre, al efecto se pueda avanzar el  cierre anual. 
                                 Que para poder  ejecutar el presupuesto para el periodo fiscal 2005, deber estar cerrado el del 2004.
                                 Que el Concejo Deliberante en Sesión del día 13-12-04, Acta 1.279, aprobó el dictado de la presente;


POR ELLO:
EL CONCEJO DELIBERANTE DE  EL BOLSÓN
 SANCIONA CON FUERZA DE 
ORDENANZA


Artículo 1°:  Autorícese al Poder Ejecutivo, a  realizar las modificaciones necesarias según lo establece el Art. 17, inciso b. Ordenanza 120/00, solo  al efecto se pueda culminar con el proceso administrativo del cierre anual, en virtud a lo explicado en los considerandos.

Artículo 2°: El Poder Ejecutivo deberá elevar las modificaciones que se hubieran realizado, según el artículo anterior, durante los primeros 30 días  posteriores al inicio de actividades del cuerpo legislativo del período 2005.





///

Artículo 3°: REGÍSTRESE, comuníquese al Poder Ejecutivo Municipal, cumplido, archívese .-
.

Dada en la Sala de Sesiones del Concejo Deliberante de El Bolsón, Departamento Bariloche, Provincia de Río Negro, al  trece días del mes de diciembre del año 2004.-


O R D E N A N Z A     N°      255/04.-",114,,,,1
121,ordenanza,2004-12-13,254/04,10,,,"VISTO:
            La Carta Orgánica Municipal; La Ordenanza de Administración Financiera N°: 120/00; y la Ordenanza N°:   263/03  por lo cual se aprueba el  Presupuesto Anual de Ingresos y Egresos para el Ejercicio Fiscal 2004, la Ordenanza 158/04 y;

CONSIDERANDO:
                Que la Ordenanza 158/04  incrementó el  presupuesto en ingresos y egresos por un aporte proveniente de la provincia para la reparación de vehículo de la policía local.
                Que  se ha transferido  a  favor del municipio, Pesos: Tres Mil  Quinientos( $3.500)con el mismo fin.
                               Que por tal motivo debe incrementarse las partidas presupuestarias ya existentes por el nuevo aporte ingresado.
                                Que el Concejo Deliberante en Sesión del día 13-12-04, Acta 1.279, aprobó el dictado de la presente;

POR ELLO:
EL CONCEJO DELIBERANTE DE  EL BOLSÓN
 SANCIONA CON FUERZA DE 
ORDENANZA

Artículo 1°:  INCREMENTESE el presupuesto de Ingresos del Presupuesto 2004 en la suma de  Pesos: Tres Mil Quinientos ($3.500)  de la siguiente partida presupuestaria.
Nomenclatura : 01.3.21
Descripción:  “ Ayuda Reparación Vehículo Policía Local “ .
Monto a Incrementar : Pesos: Tres Mil Quinientos ($3.500)  .

Artículo 2°: INCREMENTESE el presupuesto de Egresos del Presupuesto 2004 en la suma de Pesos : Tres Mil Quinientos ($3.500)  de la siguiente partida presupuestaria:
Nomenclatura : 01.1.2.63
Descripción:  “Tres Mil Quinientos ($3.500)  de la siguiente partida presupuestaria”
Monto  Presupuestado: Pesos: Tres Mil Quinientos ($3.500)  .

Articulo 3°: Realícese esta modificación  durante el mes de Noviembre.

Artículo 4°: REGÍSTRESE, comuníquese al Poder Ejecutivo Municipal, cumplido, archívese .-

Dada en la Sala de Sesiones del Concejo Deliberante de El Bolsón, Departamento Bariloche, Provincia de Río Negro, al  trece días del mes de diciembre del año 2004.-

ORDENANZA      N°   254/04.-",113,,,,1
120,ordenanza,2004-12-13,253/04,10,,,"VISTO:
            La Carta Orgánica Municipal; La Ordenanza de Administración Financiera N°: 120/00; y la Ordenanza N°:   263/03  por lo cual se aprueba el  Presupuesto Anual de Ingresos y Egresos para el Ejercicio Fiscal 2004 y;
                                
CONSIDERANDO:
                  Que  se ha transferido  a  favor del municipio, Pesos: Ochenta y un mil Ochocientos diez con sesenta y dos  centavos ( $ 81.810,62) proveniente de la Subsecretaria de Desarrollo Social De Nación,  para financiar cinco proyectos de programa Redes.
                  Que este  subsidios no  fue presupuestado  y   debe ser incluido en el Presupuesto de del Ejercicio Fiscal 2004.
                  Que por tal motivo se debe realizar la apertura de una nueva cuenta de ingresos  y egresos  para poder realizar la correcta contabilización de tales fondos, siendo en ambos casos por  el total del aporte
                   Que se debe proceder a incrementar el Presupuesto de Ingresos  del Ejercicio Fiscal  2004, creando una nueva partida denominada: “ Programa Redes”
                   Que se debe proceder a incrementar el Presupuesto de Egresos del Ejercicio Fiscal  2004,   creando una  nueva  partida denominada  “  Programa Redes”  en el área  de  Gobierno, sector Transferencias;  con el objeto de  atender  en egresos  los gastos que deriven en la ejecución de tales ingresos.
                                  Que el Concejo Deliberante en Sesión del día 13-12-04, Acta 1.279, aprobó el dictado de la presente;

POR ELLO:
Y en uso de las facultades que le son propias
EL CONCEJO DELIBERANTE  DE EL BOLSON
SANCIONA CON FUERZA DE
ORDENANZA

ARTICULO 1°:  INCREMENTESE el presupuesto de Ingresos del Presupuesto 2004 en la suma de  Pesos: Ochenta y un mil Ochocientos diez con sesenta y dos  centavos ( $ 81.810,62)  a partir de la creación de la siguiente partida  presupuestaria:
Nomenclatura : 01.3.24.
Descripción:  “ Programa Redes   “ .
Monto  Presupuestado: Pesos: Ochenta y un mil Ochocientos diez con sesenta y dos  centavos ( $ 81.810,62)  

ARTICULO 2°: INCREMENTESE el presupuesto de Egresos del Presupuesto 2004 en la suma de Pesos : Ochenta y un mil Ochocientos diez con sesenta y dos  centavos ( $ 81.810,62) a partir de la creación de la siguiente partida  presupuestaria:
Nomenclatura : 01.1.2.65.
Descripción:  “Programa Redes   ”
Monto  Presupuestado: Pesos: Ochenta y un mil Ochocientos diez con sesenta y dos  centavos ( $ 81.810,62)  

 ///


ARTICULO 3°: REGÍSTRESE, comuníquese al Poder Ejecutivo Municipal, cumplido, archívese .-

Dada en la Sala de Sesiones del Concejo Deliberante de El Bolsón, Departamento Bariloche, Provincia de Río Negro, al  trece días del mes de diciembre del año 2004.-


ORDENANZA      N°   253/04.-",112,,,,1
119,ordenanza,2004-12-13,252/04,"10,13,16",,,"VISTO:
              La Ordenanza 188/04 a través de la cual se autoriza al Poder Ejecutivo a afectar la suma de pesos treinta y siete mil cuatrocientos sesenta y cinco con 71/100 ($ 37.465,71.-) disponibles en la cuenta “Red de gas” a la cuenta 1600807900011/1 “Rentas generales”;
CONSIDERANDO:
                       Que los fondos debían utilizarse para la adquisición de materiales y mano de obra de las 40 viviendas;
                        Que merced a la ayuda recibida de los gobiernos nacional y provincial los fondos no se utilizaron para el fin solicitado;
                                 Que el Municipio inicio los trabajos de reconversión y ampliación de la red de alumbrado público;
                                  Que se han solicitado presupuestos para la adquisición de 170 columnas de alumbrado para iluminar la ruta 258 en los tramos Puente de cementerio hasta calle Alberdi y Pastorino hasta Paralelo 42°;
                                  Que de los presupuestos presentados el más conveniente para el Municipio fue el de la empresa Aref Luminotecnia, por un total de pesos setenta y un mil cuatrocientos ($ 71.400.-) a abonar en tres cuotas iguales mensuales y consecutivas;
                                  Que el Concejo Deliberante en Sesión del día 13-12-04, Acta 1.279, aprobó el dictado de la presente;

POR ELLO:
               Y en uso de las facultades que le son propias
EL CONCEJO DELIBERANTE  DE EL BOLSON
SANCIONA CON FUERZA DE
ORDENANZA

ARTICULO 1°:  DEJAR sin efecto en todos sus términos la Ordenanza 188/04.-

ARTICULO 2°:AUTORIZAR al Poder Ejecutivo a realizar la adquisición de ciento setenta columnas de alumbrado de 7,5 m de altura, a la firma Aref Luminotecnia del Sr. Carlos ROSALES por un valor total de pesos setenta y un mil cuatrocientos ($ 71.400.-) a abonar en tres cuotas iguales mensuales y consecutivas.-

ARTICULO 3º:  Autorizar al Poder Ejecutivo a afectar para dicha compra la suma de pesos cuarenta y nueve mil ochocientos ochenta y ocho con 12/100 ($ 49.888,12.-) obrantes al día 06-12-04 en la cuenta 900091229 a la cuenta 1600807900011/1.-

ARTICULO 4°: REGÍSTRESE, comuníquese al Poder Ejecutivo Municipal, cumplido, archívese .-

Dada en la Sala de Sesiones del Concejo Deliberante de El Bolsón, Departamento Bariloche, Provincia de Río Negro, al  trece días del mes de diciembre del año 2004.-

ORDENANZA      N°   252/04.-",111,,53,53,1
118,ordenanza,2004-12-03,251/04,,,particular,"VISTO:
            La nota ingresada por la Directora de la Escuela Primaria Nº 337 del Barrio Usina de El Bolsón, Sra. Alejandra S. de MEREB bajo el Nro. 1067 con fecha 25/10/04 y;

CONSIDERANDO:
                        Que en la misma solicita la eximisión del pago de los derechos de construcción por una ampliación que se está llevando a cabo en dicho establecimiento;
                            Que la construcción corresponde a una sala de Usos Artísticos permitiendo la realización de múltiples actividades tales como talleres de formación, obras teatrales u otras relacionadas, y que será de uso de los alumnos y vecinos del barrio;
                        Que dicha obra es realizada por la cooperadora escolar con fondos obtenidos por ésta, por lo que la Municipalidad debe colaborar para su concreción;
                            Que el Concejo Deliberante en Sesión del día 03-12-04, Acta 1.277, aprobó el dictado de la presente;

POR ELLO:
Y en uso de las facultades que le son propias

EL CONCEJO DELIBERANTE  DE EL BOLSON
SANCIONA CON FUERZA DE
ORDENANZA

ARTICULO 1°: EXÍMASE del pago de los derechos de construcción a la Escuela Primaria Nro. 337 C.P.E de acuerdo a los planos presentados a la Municipalidad de El Bolsón  por ésta, correspondiente a la ampliación del edificio escolar por una superficie de 90,59 m2.-

ARTICULO 2º: REGISTRESE, comuníquese al Poder Ejecutivo Municipal, ARCHIVESE.-


Dada en la Sala de Sesiones del Concejo Deliberante de El Bolsón, Departamento Bariloche, Provincia de Río Negro, a los tres días del mes de diciembre del año 2004.-

O R D E N A N Z A        N° 251/04.-",110,,,,1
117,ordenanza,2004-12-03,250/04,15,,particular,"VISTO:
            Las Ordenanzas 017/00 y 027/00, y;
CONSIDERANDO:
                        Que en las mismas se fijaba una  contribución destinada a la Asociación de Bomberos Voluntarios de El Bolsón;
                        Que se hace necesario a fin de fijar criterios de equidad el hacer extensiva la contribución a los contribuyentes de la Tasa por Inspección Seguridad e Higiene;
                         Que la Asociación Bomberos Voluntarios de El Bolsón realiza ingentes esfuerzos para cubrir las coberturas mínimas;
                         Que el Concejo Deliberante en Sesión del día 03-12-04, Acta 1.277, aprobó el dictado de la presente;

POR ELLO:
Y en uso de las facultades que le son propias

EL CONCEJO DELIBERANTE  DE EL BOLSON
SANCIONA CON FUERZA DE
ORDENANZA

ARTICULO 1°: AUTORIZASE al Poder Ejecutivo Municipal a incluir en la Tasa por Inspección Seguridad e Higiene  la suma un peso ($ 1,00) por mes para la asociación Bomberos Voluntarios de El Bolsón.-
ARTICULO 2º: Los valores tendrán los mismos vencimientos  y anticipos fijados en la Ordenanza Tarifaria.-

ARTICULO 3°:  REGISTRESE, comuníquese al Poder Ejecutivo Municipal, ARCHIVESE.-


Dada en la Sala de Sesiones del Concejo Deliberante de El Bolsón, Departamento Bariloche, Provincia de Río Negro, a los tres días del mes de diciembre del año 2004.-

O R D E N A N Z A        N° 250/04.-",109,,,,1
